ICol,Dx,Dy,Dz
5698, 4.36823168242e-06, -1.94732448149e-05, -3.82096089154e-06
5699, -2.15468126763e-06, -1.73931193741e-05, -9.82532797276e-07
5700, 2.576347509e-06, -1.89232232326e-05, -1.92955903736e-06
5701, 4.69662990074e-07, -1.84165619607e-05, -4.77732784861e-07
5702, 3.33061672887e-06, -1.91183108289e-05, -2.11359460849e-06
5703, 3.52506437733e-07, -1.88723055732e-05, -1.14742954843e-06
5704, 1.73444876028e-06, -2.00682627876e-05, -8.2819596298e-07
5705, -7.2831128098e-07, -1.77557430932e-05, -2.53188237392e-06
5706, 1.82696040738e-06, -1.90366710064e-05, -9.32209366393e-07
5707, 2.82495741383e-06, -1.81261762752e-05, -1.11712248165e-06
5708, 4.20027718772e-06, -1.81699201452e-05, -3.83299960946e-06
5709, 1.8869395454e-06, -1.65947408735e-05, -3.16640881381e-06
5710, 6.50202002435e-07, -1.89692823423e-05, -2.94288677843e-07
5711, 1.21480370397e-07, -2.08065267581e-05, -8.86335089954e-07
5712, -3.02813217601e-06, -1.65633698408e-05, -3.99255964163e-07
5713, 4.71875511447e-06, -1.90288763198e-05, -2.83690175192e-06
5714, 3.90704926909e-07, -1.77722518398e-05, -2.86985273836e-06
5715, -1.34971230545e-06, -1.82814599633e-05, -5.98109934555e-07
5716, -5.53415225193e-08, -2.17749431064e-05, 1.46439854138e-06
5717, 2.13805857467e-06, -2.12725422068e-05, -3.15389030692e-07
5718, 5.08589890816e-07, -1.93499079088e-05, 3.4330127925e-06
5719, 1.4101265335e-07, -1.85222127442e-05, -1.75886073104e-06
5720, 1.8250845813e-06, -1.95260038418e-05, 4.6377655831e-09
5721, 2.33392460157e-07, -1.9359064466e-05, -1.37790740478e-06
5722, -3.95423854429e-07, -1.60414834161e-05, -3.97665019773e-07
5723, -3.62163324866e-07, -1.9897902499e-05, -6.83253547978e-07
5724, 2.46318081352e-06, -1.84747152307e-05, -1.05083667495e-06
5725, 2.99005826878e-06, -2.10578534197e-05, -9.74258079573e-07
5726, 6.58314219318e-07, -1.69619675658e-05, -2.09502141626e-06
5727, -6.36070020909e-08, -1.96835029805e-05, -3.03861275077e-06
5728, 1.3984949812e-06, -1.99737995916e-05, -1.37863009303e-06
5729, 2.79576892113e-06, -1.89648555765e-05, -1.20965950473e-06
5730, 7.57025276984e-07, -1.64869520771e-05, -1.26051557291e-06
5731, 1.96595391158e-06, -1.93756259411e-05, -6.16485722227e-08
5732, 3.39799270349e-06, -1.84813334244e-05, -2.80971764075e-06
5733, 1.08361331106e-06, -1.79618481984e-05, -3.36943401877e-06
5734, -1.87908658341e-06, -1.64969708347e-05, -2.04942282125e-06
5735, 1.62819297643e-06, -1.95712925531e-05, -2.13048879441e-07
5736, 7.30896863243e-06, -2.03385778496e-05, -3.17504475333e-06
5737, -9.93263874813e-07, -1.76311778047e-05, -2.96972593037e-06
5738, 2.948509121e-06, -1.7634576749e-05, -1.8647237037e-06
5739, 5.83506757937e-06, -1.86451880039e-05, -3.25533493363e-06
5740, 1.60266410113e-06, -1.86952592895e-05, -1.065249183e-06
5741, 6.24041998861e-06, -2.01289049389e-05, -3.40275449875e-06
5742, 4.78726412564e-06, -1.94696026854e-05, -4.53862855685e-06
5743, 3.75315737803e-06, -2.03697450155e-05, -2.21119533625e-06
5744, -1.40913579835e-07, -1.75327681864e-05, -2.17962653623e-06
5745, -1.38052743697e-07, -2.10697979028e-05, -9.7305984814e-08
5746, 2.75346737849e-06, -1.82804057061e-05, -2.14704940477e-06
5747, -3.367429369e-06, -1.6995416805e-05, -1.37152596431e-06
5748, 1.00394521368e-06, -1.9032348496e-05, 1.19149040858e-06
5749, 4.4718072178e-06, -2.1496824411e-05, -4.44265889872e-07
5750, 2.23048664733e-06, -1.73188542841e-05, -2.02285120374e-06
5751, 6.5008675136e-06, -1.99580205121e-05, -3.12562944668e-06
5752, -5.61313501428e-07, -1.79860931941e-05, -2.81519798731e-06
5753, 1.92091230759e-06, -2.02903880488e-05, 1.98408939394e-06
5754, 1.83220908595e-06, -1.95089052834e-05, -9.76957845612e-07
5755, -1.67900967267e-06, -2.07615364583e-05, -1.15327562257e-06
5756, -1.3185062303e-07, -1.80642753098e-05, -1.06182967419e-07
5757, -1.81027332075e-06, -2.00721383682e-05, -2.10181960534e-06
5758, -1.39293820072e-06, -2.00234578922e-05, -1.5363925543e-06
5759, 2.49161962323e-06, -1.66285722449e-05, -1.26816872387e-06
5760, 1.61600683222e-06, -1.92630749952e-05, 6.79781686404e-07
5761, 1.72073288813e-06, -2.02752724748e-05, -2.37487633404e-06
5762, 3.89793944936e-06, -1.82182027609e-05, -2.57039449853e-06
5763, -2.62256447046e-06, -1.76418595783e-05, -1.90003509949e-06
5764, 1.00988783949e-05, -1.7991751849e-05, -6.46427956714e-06
5765, -6.4547336548e-07, -1.87697503041e-05, -1.02362082415e-06
5766, -4.40447195733e-06, -1.73734126907e-05, -1.39351365566e-07
5767, 7.84770911008e-07, -2.06894113091e-05, -4.46562262185e-06
5768, 4.40061708392e-06, -2.03734807936e-05, -3.0315903845e-06
5769, 1.0936138175e-06, -2.02267699929e-05, -4.46429504002e-06
5770, 2.72957162791e-06, -1.80592905283e-05, -5.74998785261e-08
5771, 3.27887219064e-06, -1.72833726476e-05, -1.69992713791e-06
5772, 2.31179384746e-06, -2.01676840742e-05, -1.99140969015e-06
5773, 5.00829209212e-06, -2.01706421667e-05, -2.16545173966e-06
5774, -1.32906254149e-07, -1.72836976402e-05, -1.07885102583e-07
5775, 1.46515524581e-06, -1.93742811848e-05, -2.53700631001e-06
5776, 3.04304398947e-06, -1.84802384474e-05, -3.93162299115e-06
5777, -1.0302404686e-06, -1.69409173903e-05, -9.6343175125e-07
5778, 6.49086980135e-06, -1.94569241508e-05, -7.99322217201e-07
5779, 4.34705181455e-06, -1.92609865486e-05, -8.13058553067e-07
5780, 5.08107565461e-06, -1.89833556682e-05, 8.42519009006e-07
5781, 9.99994446268e-07, -1.83642862503e-05, 1.87021166266e-07
5782, 3.01034974474e-06, -2.05709459103e-05, -2.38232693555e-06
5783, 1.07897678585e-06, -1.78616827912e-05, 3.02473078584e-07
5784, 2.88314675683e-06, -1.89405820338e-05, -1.36021510828e-06
5785, 5.93139715029e-06, -2.10332447343e-05, -5.93611111059e-06
5786, 2.97599759843e-06, -1.85714237443e-05, -1.42604413685e-06
5787, -1.26867490663e-06, -1.83939536486e-05, 7.77811988829e-07
5788, 8.00183103342e-07, -1.92122618261e-05, -1.0933772351e-07
5789, -2.61164468766e-06, -1.55048469713e-05, -1.70281810134e-07
5790, -3.01155250633e-06, -1.88006572344e-05, -3.34702512673e-07
5791, 2.54838406818e-06, -2.12995904106e-05, 1.79166297331e-07
5792, 7.4538454163e-07, -1.90041642897e-05, -1.45878667146e-06
5793, 8.38005008624e-07, -1.8446871241e-05, -2.99964190414e-08
5794, 1.64547229672e-06, -2.01996195546e-05, 5.42724966905e-07
5795, 4.25025011221e-06, -2.01956786908e-05, -2.32125115864e-06
5796, 1.35122957732e-06, -1.91989503378e-05, -1.28621092155e-06
5797, 3.4514649851e-06, -1.98393797728e-05, -3.450306086e-06
5798, 3.32071887873e-07, -1.94926958151e-05, -3.14948260896e-07
5799, 3.35263349875e-06, -2.0203635108e-05, -2.24692237533e-07
5800, 2.85015389395e-06, -2.07040692764e-05, -2.91915087446e-07
5801, 3.17196833971e-06, -2.03518427792e-05, -7.19091494631e-07
5802, -4.41530963511e-07, -1.86784110276e-05, -2.19607867785e-06
5803, 1.14892083069e-06, -1.98439801266e-05, -2.67528558746e-09
5804, 2.39537416083e-06, -1.82244388692e-05, -1.65311682029e-06
5805, -3.79670697477e-06, -1.58609180871e-05, -2.23183114141e-06
5806, 1.60995405125e-06, -1.66627796549e-05, 1.89990094975e-07
5807, 3.76862301849e-06, -1.88178498796e-05, -2.03953481377e-07
5808, 2.68879407254e-06, -2.0306726161e-05, 4.15031029826e-07
5809, 8.23901139816e-07, -1.96302543944e-05, 1.51332044032e-06
5810, 4.53184797498e-06, -1.84761712872e-05, -2.21646552586e-06
5811, 4.1318024808e-06, -2.00176041183e-05, 2.20128379067e-07
5812, 5.77383276157e-06, -2.13010763386e-05, 8.87246378565e-07
5813, -1.3043799524e-07, -1.79236922546e-05, -1.04959924635e-07
5814, -2.79991369809e-06, -1.7540989182e-05, 6.9979179561e-07
5815, 4.06309846472e-07, -1.71594158571e-05, -1.63628231671e-06
5816, -3.67374672978e-07, -1.89887554499e-05, 2.09424222592e-06
5817, 3.87900154783e-06, -1.71499114398e-05, -3.00520405629e-06
5818, 1.19418538879e-06, -2.08337256021e-05, 2.25539031486e-07
5819, -3.12069734417e-06, -1.81709211035e-05, -2.00410289201e-06
5820, 3.76896526773e-06, -1.97446109464e-05, -1.96031059076e-06
5821, -1.71570851178e-06, -2.02837639921e-05, -2.78811677006e-07
5822, 1.65649024213e-07, -1.78866515489e-05, -1.03561084057e-06
5823, 3.04854686236e-06, -1.78892227208e-05, -2.50836866572e-06
5824, -1.31857033218e-07, -1.8003357986e-05, -1.03965993695e-07
5825, 2.0950757238e-06, -1.92952062843e-05, -6.88093348788e-07
5826, 1.29764095576e-07, -1.91509898186e-05, -2.94508857431e-07
5827, 5.72787963261e-07, -1.9412305336e-05, 4.01043423063e-07
5828, -1.70869168241e-06, -1.85882292646e-05, -8.08645145889e-07
5829, -3.52344083904e-08, -1.64570185589e-05, -3.42059727487e-06
5830, 1.0141221568e-06, -2.08183873629e-05, -3.27429460334e-06
5831, -1.82606233726e-06, -1.74536707752e-05, -4.05025505396e-07
5832, 3.66087800745e-06, -1.7449039545e-05, -1.66119658563e-06
5833, -1.53658129945e-06, -1.80423214085e-05, 3.95541346071e-07
5834, -1.138389641e-06, -1.70113182949e-05, 2.67815238772e-06
5835, 2.01352522572e-06, -1.8709868283e-05, 1.21428367802e-06
5836, 6.77036811113e-07, -1.5920764147e-05, -2.07082997024e-06
5837, 1.92436237089e-06, -2.04505661924e-05, -7.06139734927e-07
5838, -1.32462827337e-07, -1.99214424392e-05, -1.05616619282e-07
5839, -1.09963290916e-06, -1.90288006591e-05, -6.26567877446e-07
5840, 1.33860900224e-06, -1.71754521805e-05, -1.44362195769e-06
5841, -1.2585312361e-06, -1.82571653221e-05, -9.95981138572e-07
5842, 2.2814471412e-06, -1.76515361558e-05, -3.8503186321e-06
5843, 3.43510882868e-07, -1.960754607e-05, -1.09941468245e-06
5844, 4.67370664403e-07, -1.8367815684e-05, 2.61615982123e-07
5845, 1.29510724309e-06, -2.06769177833e-05, -1.98314665596e-06
5846, 6.29731230791e-06, -1.80963328386e-05, -8.29687375683e-07
5847, 2.62889086289e-06, -1.88963140417e-05, -1.57452976305e-07
5848, 3.09358935321e-06, -1.94449916323e-05, -1.08816305672e-06
5849, 3.69869774964e-06, -1.89040040338e-05, -5.84229986919e-07
5850, 5.93962221302e-07, -1.99705970271e-05, -4.02280409371e-07
5851, 3.23061940834e-06, -1.68846027661e-05, -2.73414688697e-06
5852, 1.5447189097e-06, -2.06021602458e-05, 7.50298319381e-07
5853, 3.0604397448e-06, -1.92035113792e-05, -4.17906172904e-07
5854, -2.71405969304e-08, -1.86088040581e-05, 1.88182770582e-06
5855, 6.82849560385e-06, -2.14061381152e-05, -4.48624693041e-06
5856, 1.57312089334e-06, -1.9422397101e-05, -1.93262755145e-06
5857, 2.45949876534e-06, -1.98655684169e-05, -1.94424158577e-06
5858, 4.72132049029e-06, -2.20473523709e-05, 2.83707866467e-07
5859, -1.2693296259e-07, -2.06352611342e-05, -1.06489904604e-07
5860, 3.08855114346e-06, -2.03446866903e-05, 9.77326908329e-07
5861, 8.51161348561e-07, -1.63794891516e-05, -2.59320041219e-06
5862, 6.82182836928e-07, -1.85012289664e-05, -1.09600765824e-06
5863, 4.31484198837e-06, -1.88083767191e-05, -2.12142068253e-06
5864, -9.51623240095e-07, -1.81862990166e-05, -1.86045864656e-06
5865, 3.78419592901e-07, -1.99588599288e-05, -2.76086319303e-06
5866, 1.68736650673e-06, -1.77418384748e-05, 4.96969642133e-07
5867, -9.10537215331e-07, -1.98413978838e-05, -8.3726035159e-07
5868, 9.21163152171e-07, -2.00955275561e-05, 1.55715073497e-06
5869, 3.48280319006e-06, -1.88880465756e-05, -1.94466235042e-06
5870, 2.41947528756e-06, -1.78109264444e-05, -3.95908850402e-06
5871, 1.73148553426e-06, -1.92842135281e-05, -6.85547785963e-07
5872, 5.4442226649e-08, -1.76834238651e-05, -1.98458903959e-06
5873, 1.87468587193e-06, -1.85899751889e-05, -3.56630733644e-06
5874, -2.01205929387e-06, -2.05365604339e-05, 2.35249277759e-06
5875, -1.53204346101e-06, -1.81013178822e-05, 2.57303585736e-07
5876, 5.26164359288e-06, -2.01562893363e-05, -3.45809121555e-06
5877, 1.47544038437e-07, -2.07841375587e-05, 1.9617143947e-06
5878, 1.00681093067e-06, -1.78438365557e-05, -1.18016287448e-06
5879, 5.34953302484e-07, -1.71148795132e-05, -4.72610540394e-06
5880, 3.24845935026e-06, -1.85280989138e-05, -1.80018854627e-06
5881, 2.11896562666e-06, -1.60171581992e-05, -3.65449358404e-06
5882, 4.17862081598e-06, -1.91530164837e-05, -4.82131658058e-06
5883, 8.72483595864e-07, -1.82622726854e-05, -2.08679311255e-06
5884, 2.57114106553e-06, -1.97113790793e-05, -4.99866344006e-06
5885, -1.93713185921e-06, -1.96163929295e-05, -5.03466649069e-07
5886, 3.42916253978e-07, -1.87930728487e-05, -2.62868412459e-06
5887, 1.48367695579e-06, -1.92577931441e-05, -5.0180803228e-07
5888, 1.34653519102e-06, -1.89742857471e-05, -1.65218323089e-06
5889, -4.60270673401e-08, -2.07153922775e-05, 1.16546373934e-06
5890, 6.9801794888e-06, -1.96986213469e-05, -3.66948221732e-06
5891, 4.22733716409e-06, -2.02388545954e-05, -2.51972496757e-06
5892, 6.99367956673e-07, -1.75452466992e-05, -2.52265231133e-06
5893, 2.71160866956e-06, -1.87769051369e-05, -1.64460955209e-06
5894, 3.85247656213e-06, -2.12661288099e-05, -2.50847442429e-06
5895, 3.49773355463e-07, -1.59587398527e-05, -3.96900513132e-06
5896, 9.97571275555e-09, -1.81139613624e-05, -2.10805827427e-06
5897, 5.84556008976e-07, -1.81366599871e-05, -7.78949628684e-07
5898, 1.46823749693e-06, -1.91493651407e-05, -4.05662591369e-06
5899, 3.00886868127e-06, -1.92428639822e-05, 7.98910224989e-07
5900, 4.05078160678e-07, -1.85052862844e-05, -7.43793981913e-07
5901, 2.55464929482e-06, -1.80259668535e-05, -4.59656473604e-06
5902, -3.17721159789e-06, -1.8228711024e-05, -3.52738081645e-07
5903, 2.24186227368e-06, -1.68563216538e-05, -3.65557631409e-06
5904, -1.3515160297e-07, -2.07646839755e-05, -1.00489130842e-07
5905, -7.86342507362e-07, -1.85624655496e-05, -6.00858936984e-07
5906, 1.7128043921e-06, -1.90807713935e-05, -1.36210887031e-06
5907, 2.40091303317e-07, -1.70154521811e-05, -3.06470981517e-06
5908, 4.76431741898e-07, -2.03308259696e-05, -1.54632225473e-06
5909, 2.43758272817e-06, -1.87880257711e-05, 3.99785829183e-07
5910, -4.26947744743e-07, -1.79311917046e-05, -2.54070097891e-06
5911, -8.28846873793e-07, -1.76878589693e-05, 3.78393503592e-07
5912, -1.30354476189e-07, -1.79418691943e-05, -1.05384517896e-07
5913, 2.88751805234e-06, -1.97615334644e-05, -1.35544459125e-06
5914, 2.71765195418e-06, -1.88965077878e-05, -1.15576702141e-06
5915, 6.87217796798e-06, -1.93507612309e-05, -1.14907348534e-06
5916, -1.67875974845e-06, -1.83241889295e-05, -1.69615511775e-06
5917, 2.08644236515e-06, -1.98625579408e-05, -1.16963320248e-06
5918, 1.92310773975e-06, -1.91139156911e-05, -1.50650015242e-06
5919, 2.4925035591e-06, -1.61498567528e-05, -3.94379783237e-06
5920, 1.2637523584e-06, -1.87144268908e-05, -1.84157886538e-06
5921, -6.54974872311e-07, -1.58691906031e-05, -4.43311158787e-06
5922, 2.19567210463e-06, -1.66700257809e-05, -2.03990827452e-06
5923, 5.44749592929e-06, -1.59165731238e-05, -2.4674795228e-06
5924, 6.38124318791e-06, -1.85062523785e-05, -1.6984492973e-06
5925, -2.30010583878e-06, -1.84654764976e-05, -2.09379679798e-06
5926, 2.93771918563e-06, -1.93634349381e-05, -1.35933259265e-06
5927, 2.069205011e-06, -1.88971231765e-05, -3.48760086008e-06
5928, 2.83068289415e-06, -1.84596087882e-05, 4.88832109656e-07
5929, 2.05244036831e-06, -1.72824777002e-05, -1.8884444382e-06
5930, -3.751168049e-07, -1.83545772863e-05, -2.18755423007e-06
5931, 8.26234232221e-07, -1.80615539035e-05, -2.06823153172e-06
5932, 2.125580929e-06, -1.95479099541e-05, -1.48639554777e-07
5933, 3.14675755889e-06, -1.96238497916e-05, -1.68925559248e-06
5934, 2.46212417401e-06, -1.95904541369e-05, -1.70174077545e-06
5935, 1.50032043811e-06, -1.87813073098e-05, 5.88345362835e-07
5936, -8.57617910589e-07, -1.83820885587e-05, -2.18335541237e-06
5937, -2.58855807472e-06, -1.81565908824e-05, -1.14120424105e-06
5938, 2.83355478121e-06, -1.81380159315e-05, -7.79864206269e-07
5939, 3.54136721256e-06, -2.04769236186e-05, 9.90050811445e-09
5940, 9.07025329881e-07, -1.59006296969e-05, -1.65635788325e-06
5941, 2.74282679602e-07, -1.78111780338e-05, -1.01024681124e-06
5942, 2.51105702168e-06, -1.95342923655e-05, -1.92514486654e-06
5943, -1.29575857532e-07, -2.01725126276e-05, -1.06289068277e-07
5944, 3.90724526991e-06, -2.12970162762e-05, -5.84783476872e-08
5945, -3.33406929343e-07, -1.8276383799e-05, -1.59377857038e-06
5946, 2.48860612097e-06, -1.87717078713e-05, -5.87710990955e-07
5947, 1.47954201858e-06, -2.13335250803e-05, 1.68586037951e-06
5948, -1.34118964191e-07, -1.69441422822e-05, -1.12604670783e-07
5949, 3.53072509138e-06, -2.00565234925e-05, -1.70173351597e-06
5950, 2.66579305311e-06, -1.96774518785e-05, 2.35723549372e-07
5951, 9.0197838076e-07, -1.86101298106e-05, -2.77047348904e-07
5952, 2.04542338674e-06, -2.15252504111e-05, 9.97397262068e-08
5953, 2.18247003315e-07, -1.81913015425e-05, -1.01127103614e-06
5954, -4.50691150638e-07, -1.75192490559e-05, -2.50946254313e-06
5955, 3.27457964678e-06, -1.832865365e-05, -2.47020823594e-07
5956, 3.08946374852e-06, -1.95631238831e-05, -5.66525253148e-07
5957, 1.73998315522e-06, -1.76716537512e-05, -3.45450312725e-06
5958, 1.89404335004e-07, -1.80350333995e-05, -6.0402361718e-07
5959, 3.99676220287e-07, -1.91388255672e-05, -1.93767189176e-07
5960, -8.8017554599e-07, -1.75919183633e-05, -3.09175313498e-06
5961, 1.29922574448e-06, -1.88815506193e-05, -4.14396252173e-06
5962, 3.79018880789e-06, -1.64145861755e-05, -2.18777872705e-06
5963, -2.0321286004e-06, -1.88668397489e-05, 5.80535084243e-07
5964, -3.23743146997e-06, -1.50887269177e-05, -1.86135517991e-06
5965, 5.58786910572e-07, -1.93871104052e-05, -2.71798424683e-06
5966, 8.74126814602e-07, -1.7934116866e-05, -5.38038912625e-07
5967, 2.42704447086e-06, -1.90529795113e-05, -9.45456616722e-07
5968, 1.17194388839e-06, -1.84193901595e-05, 1.89283851826e-06
5969, 1.57365312139e-06, -2.00996672168e-05, 3.27760613808e-07
5970, -1.84942032079e-06, -2.06217147785e-05, -1.92136784705e-06
5971, -2.84358573529e-06, -1.79791893752e-05, -1.19806234951e-06
5972, 2.60635500723e-06, -1.92330597714e-05, -2.53820515578e-06
5973, 1.06484376684e-06, -1.99629500468e-05, -6.36293309122e-07
5974, 2.22241401869e-06, -1.72151433956e-05, -3.72699999498e-06
5975, -1.81373567536e-06, -1.91301969064e-05, -8.29143840407e-07
5976, 3.10067998574e-08, -2.01092902734e-05, 1.66956200993e-06
5977, 3.20245243029e-06, -1.92001256819e-05, -3.64133923341e-06
5978, 8.55993032637e-08, -1.786945885e-05, -3.17654413753e-06
5979, 2.45406712561e-06, -1.94794125904e-05, -2.00697908451e-06
5980, -2.39135920927e-07, -1.89344059356e-05, -3.00024716253e-06
5981, 2.27580313871e-06, -2.04983477935e-05, -1.35509484314e-06
5982, -1.34834365852e-07, -1.91183338154e-05, -1.01639872746e-07
5983, -1.30606664047e-07, -1.83289142622e-05, -1.05954035784e-07
5984, 3.39105164614e-06, -2.05559557378e-05, 1.25721875373e-06
5985, -7.5171363962e-07, -1.81366116141e-05, -1.24571161397e-06
5986, 1.04139753542e-06, -1.94167810347e-05, -2.13850161155e-06
5987, 2.13451981726e-09, -2.03884601485e-05, -2.83741136278e-06
5988, -2.09031965203e-06, -1.77509922671e-05, -1.73622774476e-06
5989, -1.13415025183e-06, -1.81317098153e-05, -2.40999098119e-06
5990, 1.49955920161e-06, -1.81572798939e-05, -4.1016414346e-06
5991, 3.19246401933e-06, -1.86574393497e-05, -2.42259933029e-06
5992, 2.90412694407e-07, -1.94614385513e-05, 1.07951038912e-06
5993, 3.51395193094e-06, -2.22432379212e-05, -7.22631562419e-08
5994, 1.21182274933e-06, -1.98207323557e-05, 1.6702793169e-06
5995, 7.51409863504e-06, -2.03469905426e-05, -2.37191345988e-06
5996, -1.13697815273e-06, -2.00128050323e-05, -1.56960824314e-06
5997, 4.91075134375e-06, -1.92944764302e-05, -1.6968153405e-06
5998, 5.99256261442e-06, -2.01388815374e-05, -1.70167567355e-06
5999, -1.33363644064e-06, -1.93437894866e-05, -1.60487574549e-06
6000, 1.69424869208e-06, -1.94750213635e-05, 7.73026389632e-07
6001, 9.64201199692e-07, -1.82667280189e-05, -1.27860123066e-06
6002, 1.46095430199e-06, -1.93989309486e-05, 1.56918708834e-06
6003, -1.1495706978e-07, -1.77140520763e-05, -2.11464140332e-06
6004, 2.98384883131e-07, -1.94613482973e-05, -3.20376609992e-06
6005, -2.45530977376e-06, -1.67958201086e-05, -2.07354621794e-07
6006, 5.74662600483e-06, -1.99620176442e-05, 4.13562535629e-07
6007, -2.05809338158e-06, -1.72818710571e-05, 7.38920613583e-08
6008, 3.14821345129e-06, -1.64199488033e-05, -2.49775631374e-06
6009, 8.13173370871e-07, -1.88961373009e-05, 4.50527440252e-07
6010, -1.37957534698e-06, -2.09550549797e-05, -2.36860444506e-07
6011, 1.80581410456e-06, -1.9069390162e-05, 3.4654759494e-07
6012, -6.60095409471e-07, -1.87832972862e-05, -6.03404558922e-07
6013, -3.26175527459e-07, -1.9498824334e-05, -1.36872692209e-08
6014, 1.88526078495e-06, -1.70478601097e-05, 8.99779566656e-07
6015, 5.02471013158e-06, -2.14315931918e-05, 7.98969924481e-07
