,Names,RA,DEC,Redshift
23448,UGC 11252,277.17492,48.24319,0.016485
23449,UGC 11253,277.41529,23.06858,0.013826
23450,UGC 11254,277.42508,30.43797,0.016635
23451,UGC 11255,277.23946,51.65103,0.032432
23452,UGC 11260,277.60587,34.10281,0.020628
23453,UGC 11262,277.64887,42.69275,0.0187
23454,UGC 11264,277.94187,31.08983,0.016661
23455,UGC 11268,278.02888,37.61358,0.026332
23456,UGC 11275,278.41496,32.13967,0.018199
23457,UGC 11277,278.29796,52.94875,0.027836
23458,UGC 11287,278.6894,47.03501,0.016198
23459,UGC 11289,278.94792,22.47058,0.013333
23460,UGC 11294,279.15537,19.9215,0.015961
23461,UGC 11295,278.28132,75.40026,0.007905
23462,UGC 11297,279.31546,19.97853,0.01935
23463,UGC 11298,279.08579,51.46647,0.035511
23464,UGC 11301,279.47688,17.53386,0.01501
23465,UGC 11307,279.48037,27.79353,0.010504
23466,UGC 11315,280.08254,24.19997,0.013419
23467,UGC 11320,280.20033,23.68403,0.012342
23468,UGC 11323,280.23987,23.08517,0.01415
23469,UGC 11325,280.18233,36.16375,0.020191
23470,UGC 11328,280.20808,38.00458,0.01886
23471,UGC 11334,279.87444,73.8259,0.015284
23472,UGC 11341,280.71188,39.54906,0.019287
23473,UGC 11344,281.06417,24.1425,0.012795
23474,UGC 11346,281.07021,25.25647,0.015494
23475,UGC 11350,281.57017,22.61519,0.015664
23476,UGC 11355,281.98742,22.94253,0.014543
23477,UGC 11366,280.96067,81.73425,0.052666
23478,UGC 11369,282.90729,23.63475,0.015207
23479,UGC 11371,282.98396,26.48822,0.012509
23480,UGC 11373,282.86638,58.08278,0.02904
23481,UGC 11377,283.10029,73.19203,0.0248
23482,UGC 11380,284.21267,36.62397,0.00965
23483,UGC 11385,284.90192,19.42742,0.010384
23484,UGC 11390,282.68588,84.58278,0.016108
23485,UGC 11394,285.90188,27.60664,0.014096
23486,UGC 11395,286.74538,71.76553,0.039684
23487,UGC 11397,285.95479,33.84469,0.01509
23488,UGC 11404,286.76575,29.00647,0.013062
23489,UGC 11408,287.45254,41.57611,0.016772
23490,UGC 11411,287.17617,70.28394,0.00023
23491,UGC 11411A,287.54413,60.12567,0.02481
23492,UGC 11422,288.94258,43.44072,0.015517
23493,UGC 11426,289.59021,34.83706,0.014874
23494,UGC 11433,290.95871,34.795,0.014807
23495,UGC 11435,290.96229,55.98761,0.012505
23496,UGC 11438,291.65583,49.75844,0.013316
23497,UGC 11447,292.32092,50.43386,0.035915
23498,UGC 11448,292.63825,35.77681,0.015227
23499,UGC 11451,292.81771,42.19886,0.036862
23500,UGC 11453,292.78358,54.10217,0.012826
23501,UGC 11455,292.48442,72.11281,0.018016
23502,UGC 11459,294.34396,40.7055,0.010421
23503,UGC 11461,294.78708,8.81033,0.010411
23504,UGC 11466,295.74483,45.29819,0.002729
23505,UGC 11473,296.38279,43.14061,0.015527
23506,UGC 11475,296.67204,59.7005,0.010851
23507,UGC 11477,296.74679,56.91067,0.012435
23508,UGC 11488,297.86375,3.56097,0.024424
23509,UGC 11489,298.00933,4.77903,0.019417
23510,UGC 11492,298.16625,57.45992,0.011902
23511,UGC 11498,299.31254,5.89042,0.010911
23512,UGC 11510,300.73296,53.88508,0.013049
23513,UGC 11512,301.14383,12.73944,0.014734
23514,UGC 11515,301.23417,62.79806,0.010851
23515,UGC 11522,302.95567,5.76378,0.017542
23516,UGC 11524,303.01629,5.76367,0.017535
23517,UGC 11525,303.07675,1.95758,0.022169
23518,UGC 11526,303.39958,7.28172,0.019137
23519,UGC 11527,303.47675,-1.1575,0.018299
23520,UGC 11529,303.32488,66.29056,0.011408
23521,UGC 11531,303.76963,58.44294,0.018092
23522,UGC 11537,304.65871,-0.1505,0.015848
23523,UGC 11539,304.63375,62.69056,0.004627
23524,UGC 11545,305.47408,52.40897,0.009823
23525,UGC 11551,306.15175,6.91119,0.016228
23526,UGC 11552,306.14921,12.44375,0.01508
23527,UGC 11555,306.30008,5.26308,0.016165
23528,UGC 11557,306.00292,60.19472,0.004637
23529,UGC 11564 NED02,306.91487,10.75725,0.017812
23530,UGC 11565,307.01192,4.96197,0.010327
23531,UGC 11568,307.07779,10.75578,0.014103
23532,UGC 11569,307.18833,10.62844,0.014824
23533,UGC 11571,307.25617,10.67869,0.015891
23534,UGC 11579,307.73029,-0.64933,0.019443
23535,UGC 11580,307.71146,8.09139,0.014647
23536,UGC 11583,307.56375,60.44028,0.000424
23537,UGC 11584,307.95746,1.54489,0.017852
23538,UGC 11593 NED02,308.68596,7.98664,0.025976
23539,UGC 11594,308.6505,12.94644,0.027079
23540,UGC 11595,308.76867,1.93565,0.013389
23541,UGC 11599,309.14096,11.49469,0.014837
23542,UGC 11603,309.05729,63.73989,0.017582
23543,UGC 11611,310.13212,14.27486,0.018166
23544,UGC 11612,310.217,0.65278,0.026842
23545,UGC 11613,309.93412,63.59828,0.008909
23546,UGC 11614,310.37579,13.07343,0.027429
23547,UGC 11623,311.11086,12.49772,0.015481
23548,UGC 11631,311.99979,-0.18,0.014086
23549,UGC 11635,310.87421,80.15611,0.016024
23550,UGC 11638,312.40192,16.86558,0.01897
23551,UGC 11642,312.22979,70.23192,0.016705
23552,UGC 11643,312.85796,18.96781,0.029137
23553,UGC 11644,313.26038,7.15958,0.019066
23554,UGC 11647,313.55079,17.77933,0.026692
23555,UGC 11648,313.28971,67.17581,0.011211
23556,UGC 11649,313.86509,-1.22524,0.012669
23557,UGC 11650,314.11479,12.04128,0.030234
23558,UGC 11651,314.31412,25.96486,0.005087
23559,UGC 11655,314.45533,25.63786,0.015858
23560,UGC 11656,314.77246,11.28144,0.015267
23561,UGC 11660,315.13167,13.49139,0.016001
23562,UGC 11666,315.56342,15.136,0.017736
23563,UGC 11677,316.52145,15.97273,0.01687
23564,UGC 11683,317.11138,18.19119,0.016762
23565,UGC 11689,317.40379,66.16994,0.009633
23566,UGC 11695,318.04383,-1.47525,0.032262
23567,UGC 11696,317.97942,11.37936,0.016738
23568,UGC 11696 NOTES01,318.02637,11.34528,0.016952
23569,UGC 11697,318.04219,11.65942,0.016965
23570,UGC 11706,318.59317,15.24411,0.015798
23571,UGC 11707,318.63229,26.73458,0.003019
23572,UGC 11711,318.93783,17.35972,0.029931
23573,UGC 11713,319.36767,15.56581,0.015964
23574,UGC 11715,319.44983,13.59347,0.016842
23575,UGC 11719,319.72246,15.68083,0.02851
23576,UGC 11721,319.86154,14.05742,0.016712
23577,UGC 11722,319.90958,21.972,0.016525
23578,UGC 11723,320.07283,-1.68433,0.016341
23579,UGC 11724,320.15933,1.04719,0.020744
23580,UGC 11725,320.25734,9.17749,0.020694
23581,UGC 11726,320.12524,37.58423,0.025801
23582,UGC 11729,320.31125,25.02889,0.015441
23583,UGC 11738,319.24192,83.82125,0.014457
23584,UGC 11740,321.55982,9.7979,0.021605
23585,UGC 11748,321.91554,45.483,0.017562
23586,UGC 11750,322.28483,2.79989,0.042453
23587,UGC 11758,322.74008,13.98608,0.028733
23588,UGC 11763,323.11589,10.13874,0.062977
23589,UGC 11765,323.3882,8.77249,0.022249
23590,UGC 11768,323.64196,18.95086,0.022042
23591,UGC 11770,323.74525,1.45553,0.041148
23592,UGC 11776,324.09492,12.2363,0.028941
23593,UGC 11778,324.1335,5.73828,0.04838
23594,UGC 11782,324.54042,8.96139,0.003709
23595,UGC 11785,324.8615,2.82711,0.013589
23596,UGC 11786 NOTES01,324.92896,6.26794,0.015814
23597,UGC 11789,325.25029,1.33506,0.029711
23598,UGC 11790,325.37485,0.89465,0.015144
23599,UGC 11792,325.55329,5.61531,0.016051
23600,UGC 11794,325.59518,12.49828,0.019493
23601,UGC 11797,325.83421,43.57631,0.018586
23602,UGC 11798,325.86258,43.55514,0.013446
23603,UGC 11799,325.89629,43.69411,0.017819
23604,UGC 11808,326.49363,41.27194,0.015017
23605,UGC 11809,326.65875,8.29461,0.036348
23606,UGC 11816,327.2804,0.44733,0.015786
23607,UGC 11818,326.81721,72.47214,0.008012
23608,UGC 11820,327.36833,14.23111,0.003683
23609,UGC 11821,327.398,15.79044,0.025928
23610,UGC 11824,327.5435,30.8235,0.023877
23611,UGC 11825,327.67642,0.91197,0.027649
23612,UGC 11832,327.93401,11.57542,0.028513
23613,UGC 11833,327.85942,34.13233,0.017489
23614,UGC 11836,327.9225,46.61917,0.022572
23615,UGC 11837,328.05561,36.09893,0.017802
23616,UGC 11838,328.14933,28.30658,0.011595
23617,UGC 11839,328.16892,36.46072,0.019513
23618,UGC 11841,328.18996,38.93642,0.019977
23619,UGC 11842,328.33446,25.51136,0.019257
23620,UGC 11845,328.61671,15.01653,0.02413
23621,UGC 11845 NOTES02,328.58608,15.04406,0.028777
23622,UGC 11846,328.68838,6.42158,0.011418
23623,UGC 11849,328.91775,24.89781,0.01948
23624,UGC 11852,328.99712,27.89842,0.019513
23625,UGC 11853,329.07646,-1.17353,0.016048
23626,UGC 11855,329.10812,30.78761,0.01868
23627,UGC 11857,329.21963,12.31611,0.030226
23628,UGC 11859,329.53087,1.00898,0.010042
23629,UGC 11860,329.49875,24.26667,0.010424
23630,UGC 11861,329.1,73.26072,0.00494
23631,UGC 11862,329.42971,38.93508,0.019503
23632,UGC 11867,329.72475,-1.98931,0.016225
23633,UGC 11868,329.76954,18.17744,0.003646
23634,UGC 11871,330.17458,10.54972,0.026612
23635,UGC 11873,330.16946,19.66794,0.02476
23636,UGC 11876,330.62075,2.83411,0.013289
23637,UGC 11877,330.58374,11.85898,0.031298
23638,UGC 11881,330.71923,17.90304,0.012212
23639,UGC 11891,330.89117,43.74922,0.001651
23640,UGC 11893,331.02821,35.93847,0.018556
23641,UGC 11895,331.09342,39.74375,0.015684
23642,UGC 11896,331.19662,15.79381,0.025544
23643,UGC 11901,331.34221,5.18389,0.027199
23644,UGC 11906,331.40904,44.84061,0.017529
23645,UGC 11909,331.56738,47.25122,0.003686
23646,UGC 11918,331.68879,75.04769,0.013823
23647,UGC 11919,332.044,41.17736,0.017852
23648,UGC 11920,332.11413,48.44078,0.003679
23649,UGC 11921,332.31517,14.36,0.005597
23650,UGC 11930,332.49196,20.93336,0.022272
23651,UGC 11941,332.89171,29.85989,0.022839
23652,UGC 11944,333.00317,17.90267,0.005784
23653,UGC 11946,332.91237,46.30961,0.018446
23654,UGC 11948,333.0928,14.02435,0.026605
23655,UGC 11952,333.41175,14.21908,0.025458
23656,UGC 11953,333.48317,13.75539,0.025301
23657,UGC 11957,333.62113,5.03117,0.028186
23658,UGC 11961,333.69313,42.18117,0.014023
23659,UGC 11964,333.87138,19.22006,0.00474
23660,UGC 11967,333.8935,33.62997,0.016772
23661,UGC 11973,334.21037,41.50283,0.014073
23662,UGC 11975,334.33225,35.57117,0.020914
23663,UGC 11976,334.40108,28.95422,0.021588
23664,UGC 11982,334.72062,-1.05867,0.016108
23665,UGC 11983,334.76717,33.32944,0.016351
23666,UGC 11987,335.03321,9.01769,0.028797
23667,UGC 11991,335.09458,47.70592,0.018256
23668,UGC 11992,335.19719,14.23462,0.011982
23669,UGC 11993,335.16542,35.22228,0.018693
23670,UGC 11994,335.22133,33.29533,0.016251
23671,UGC 11996,335.36879,12.50992,0.025885
23672,UGC 11999,335.46171,42.95119,0.010964
23673,UGC 12000,335.60717,2.86047,0.031932
23674,UGC 12010,335.82804,5.53386,0.00933
23675,UGC 12012,335.76013,35.82086,0.015931
23676,UGC 12018,335.90413,30.857,0.022466
23677,UGC 12020,335.9471,35.38993,0.020187
23678,UGC 12021,336.04836,6.0036,0.014917
23679,UGC 12022,336.01171,33.43692,0.021762
23680,UGC 12038,336.72646,19.54819,0.028626
23681,UGC 12039,336.70192,35.51872,0.020057
23682,UGC 12044,336.95132,38.58682,0.018159
23683,UGC 12050,337.26342,19.10047,0.026932
23684,UGC 12052,337.2925,38.53158,0.03005
23685,UGC 12054,337.38525,7.726,0.006901
23686,UGC 12056,337.46858,36.71928,0.024947
23687,UGC 12059,337.68408,22.54253,0.025191
23688,UGC 12060,337.64157,33.81968,0.002949
23689,UGC 12063,337.7949,35.37512,0.022315
23690,UGC 12064,337.83575,39.35819,0.017132
23691,UGC 12067,337.94354,20.60397,0.023963
23692,UGC 12068,338.03022,0.03708,0.038891
23693,UGC 12069,337.69242,76.51108,0.007895
23694,UGC 12071,338.10208,30.83556,0.034597
23695,UGC 12072,338.15229,23.93178,0.024877
23696,UGC 12073,338.13898,39.2155,0.015597
23697,UGC 12074,338.27621,8.09747,0.006631
23698,UGC 12078,338.38896,30.80481,0.034747
23699,UGC 12081,338.51646,10.17294,0.038817
23700,UGC 12082,338.54507,32.8605,0.002675
23701,UGC 12093,338.70575,18.6385,0.027783
23702,UGC 12104,339.14879,2.39669,0.038443
23703,UGC 12110,339.2295,14.41235,0.036725
23704,UGC 12112,339.30608,11.95078,0.051255
23705,UGC 12119,339.38038,18.79253,0.018443
23706,UGC 12123,339.47267,25.19333,0.013616
23707,UGC 12132,339.71163,34.30303,0.020437
23708,UGC 12133,339.88333,8.61294,0.02476
23709,UGC 12134,339.90608,11.76989,0.024567
23710,UGC 12135,339.69779,72.54669,0.013489
23711,UGC 12139,340.07187,8.56592,0.024991
23712,UGC 12140,340.11917,16.01078,0.025201
23713,UGC 12141,339.56146,80.67725,0.006965
23714,UGC 12143,340.10679,31.84164,0.026175
23715,UGC 12144,340.14029,33.46644,0.020514
23716,UGC 12145,340.19425,33.36658,0.03312
23717,UGC 12146,340.23854,22.47633,0.037899
23718,UGC 12151,340.39113,0.40084,0.00587
23719,UGC 12154,340.14946,72.86389,0.004787
23720,UGC 12157,340.47383,34.91978,0.022015
23721,UGC 12158,340.54379,19.99697,0.030985
23722,UGC 12160,340.22446,75.16431,0.005187
23723,UGC 12163,340.66394,29.72536,0.024684
23724,UGC 12164,340.70969,30.50278,0.032909
23725,UGC 12165,340.70779,32.99364,0.021785
23726,UGC 12168,340.91712,6.12194,0.025301
23727,UGC 12169,340.91317,23.94978,0.042426
23728,UGC 12172,340.98729,7.39058,0.025244
23729,UGC 12173,340.96675,38.37686,0.015924
23730,UGC 12178,341.28623,6.43096,0.006441
23731,UGC 12183,341.76562,-0.07778,0.015661
23732,UGC 12185,341.85442,31.37353,0.022179
23733,UGC 12190,342.02708,28.29269,0.024227
23734,UGC 12191,342.1694,27.6117,0.031985
23735,UGC 12194,342.21188,27.96264,0.03344
23736,UGC 12197,342.21746,24.83797,0.024914
23737,UGC 12198,342.2955,27.86525,0.033313
23738,UGC 12199,342.26671,40.00117,0.022449
23739,UGC 12200,342.33475,19.289,0.032366
23740,UGC 12201,342.2885,34.99028,0.016862
23741,UGC 12204,342.34746,40.23286,0.022412
23742,UGC 12206,342.387,33.36039,0.022582
23743,UGC 12212,342.62637,29.13844,0.002955
23744,UGC 12218,342.84033,32.35044,0.021371
23745,UGC 12221,342.60661,82.87704,0.006861
23746,UGC 12222,343.13629,11.662,0.02882
23747,UGC 12229,343.28429,32.76356,0.022382
23748,UGC 12231,343.38696,31.61958,0.012966
23749,UGC 12234,343.42021,33.70914,0.021058
23750,UGC 12237,343.58196,11.78247,0.028273
23751,UGC 12245,343.70958,21.80653,0.027886
23752,UGC 12249,343.83354,28.34628,0.025187
23753,UGC 12250,343.89963,12.79031,0.024197
23754,UGC 12252,343.93025,31.77153,0.023723
23755,UGC 12253,344.00763,12.76664,0.025921
23756,UGC 12258,344.13067,17.78444,0.030404
23757,UGC 12259,344.11237,18.70486,0.017672
23758,UGC 12260,344.13279,37.73919,0.018479
23759,UGC 12263,344.25546,72.70853,0.008926
23760,UGC 12264,344.41296,12.91583,0.026598
23761,UGC 12265,344.39833,19.78667,0.018953
23762,UGC 12272,344.57302,25.77114,0.02426
23763,UGC 12274,344.58158,26.06194,0.025561
23764,UGC 12278,344.70808,20.29869,0.01924
23765,UGC 12279,344.71062,21.69211,0.021745
23766,UGC 12281,344.80333,13.60667,0.008566
23767,UGC 12282,344.73115,40.93149,0.016992
23768,UGC 12287,344.84542,53.74006,0.017562
23769,UGC 12288,344.915,20.14389,0.02361
23770,UGC 12290,344.90629,24.84767,0.0243
23771,UGC 12291,344.95137,26.30217,0.025888
23772,UGC 12295,345.09879,1.62653,0.016128
23773,UGC 12296,345.07408,19.12597,0.034054
23774,UGC 12303,345.20467,26.74075,0.026505
23775,UGC 12304,345.2845,5.65436,0.011575
23776,UGC 12307,345.3,12.72278,0.009357
23777,UGC 12308,345.32787,14.33957,0.007428
23778,UGC 12318,345.53312,25.66978,0.032552
23779,UGC 12320,345.51675,30.76433,0.022095
23780,UGC 12321,345.57929,16.02785,0.007218
23781,UGC 12324,345.73558,8.57994,0.040615
23782,UGC 12327,345.72371,26.01481,0.042763
23783,UGC 12331,345.74633,34.72708,0.019327
23784,UGC 12344,346.24987,18.70333,0.00544
23785,UGC 12348,346.3285,0.18952,0.025454
23786,UGC 12350,346.33392,16.8665,0.007138
23787,UGC 12352,346.41852,27.66558,0.024871
23788,UGC 12354,346.48523,14.35767,0.012992
23789,UGC 12355,346.49917,24.5649,0.025744
23790,UGC 12357,346.46425,31.06356,0.02343
23791,UGC 12358,346.44813,34.156,0.017806
23792,UGC 12361,346.59333,11.28556,0.00998
23793,UGC 12362,346.56154,31.8855,0.021592
23794,UGC 12363,346.63217,0.17242,0.024924
23795,UGC 12366,346.73508,5.96166,0.011631
23796,UGC 12367,346.75538,17.14558,0.025948
23797,UGC 12369,346.75625,5.99603,0.011515
23798,UGC 12370,346.77633,9.96078,0.016318
23799,UGC 12374,346.8678,15.36645,0.036485
23800,UGC 12382,346.97908,5.16111,0.011751
23801,UGC 12383,346.95362,22.71028,0.034731
23802,UGC 12386,347.00346,24.97263,0.033667
23803,UGC 12388,347.12646,12.83056,0.015291
23804,UGC 12395,347.39346,15.65475,0.025281
23805,UGC 12398,347.58992,2.62128,0.032576
23806,UGC 12403,347.77792,12.78611,0.015157
23807,UGC 12407,347.96429,9.50625,0.021542
23808,UGC 12410,347.95954,31.02119,0.023636
23809,UGC 12411,348.01492,48.81628,0.028877
23810,UGC 12421,347.96021,77.57911,0.013923
23811,UGC 12423,348.30492,6.43025,0.016141
23812,UGC 12425,348.291,24.24403,0.028086
23813,UGC 12426,348.38558,6.56794,0.015744
23814,UGC 12427,348.34898,28.95451,0.012332
23815,UGC 12429,348.45692,22.69653,0.01428
23816,UGC 12430,348.43079,29.01072,0.012285
23817,UGC 12432,348.49158,24.89531,0.027963
23818,UGC 12441,348.57804,31.12286,0.023243
23819,UGC 12448,348.69683,14.89322,0.03981
23820,UGC 12449,348.72138,23.28292,0.026428
23821,UGC 12451,348.68825,5.41306,0.012158
23822,UGC 12452,348.76121,1.43556,0.016548
23823,UGC 12458,348.78692,30.94664,0.022869
23824,UGC 12459,348.9135,24.89869,0.026692
23825,UGC 12466,348.99725,-1.84625,0.026251
23826,UGC 12471,349.11788,18.5625,0.006881
23827,UGC 12474,349.18017,33.99581,0.017068
23828,UGC 12475,349.24563,3.70975,0.010451
23829,UGC 12479,349.357,-1.58617,0.01403
23830,UGC 12489,349.6805,22.87417,0.036315
23831,UGC 12490,349.65979,25.23286,0.026969
23832,UGC 12492,349.72424,-1.06024,0.029744
23833,UGC 12494,349.71921,6.87722,0.013996
23834,UGC 12495,349.70221,16.62733,0.008726
23835,UGC 12497,349.79512,7.70375,0.012545
23836,UGC 12501,349.79567,10.80233,0.012699
23837,UGC 12503,349.82925,0.94585,0.034357
23838,UGC 12504,349.61971,77.32028,0.008126
23839,UGC 12506,349.877,16.07475,0.024143
23840,UGC 12513,349.96663,1.21811,0.03027
23841,UGC 12514,349.98012,26.01167,0.01957
23842,UGC 12518,350.05333,7.93208,0.009296
23843,UGC 12519,350.01154,15.95275,0.014603
23844,UGC 12521,350.04783,-1.85658,0.012145
23845,UGC 12528,350.08213,35.49144,0.026799
23846,UGC 12530,350.13096,29.30717,0.01438
23847,UGC 12533,350.21988,23.8075,0.02004
23848,UGC 12535,350.25658,8.1795,0.014056
23849,UGC 12537,350.28285,29.54957,0.020387
23850,UGC 12538,350.29083,33.39956,0.016335
23851,UGC 12543,350.38958,27.11806,0.01991
23852,UGC 12545,350.42467,27.07072,0.019193
23853,UGC 12547,350.46488,5.00639,0.017055
23854,UGC 12548,350.48863,5.03581,0.017005
23855,UGC 12552,350.51887,13.03572,0.026235
23856,UGC 12555,350.64188,5.12028,0.016395
23857,UGC 12557,350.61933,29.18094,0.019757
23858,UGC 12561,350.74402,8.99354,0.012485
23859,UGC 12562,350.69783,11.77267,0.012796
23860,UGC 12564,350.69804,22.93681,0.041455
23861,UGC 12565,350.68716,23.21134,0.028236
23862,UGC 12566,350.69112,29.13781,0.019283
23863,UGC 12569,350.79899,14.90144,0.037109
23864,UGC 12571,350.84387,13.31921,0.013052
23865,UGC 12572,350.84129,24.75083,0.0328
23866,UGC 12577,351.00183,20.6845,0.039247
23867,UGC 12578,351.09625,-0.10806,0.00901
23868,UGC 12583,351.14183,23.98678,0.016882
23869,UGC 12588,351.17675,41.34677,0.001384
23870,UGC 12591,351.34062,28.49521,0.023179
23871,UGC 12593,351.35075,32.67775,0.016591
23872,UGC 12596,351.51087,13.20178,0.041669
23873,UGC 12601,351.79252,15.01724,0.013589
23874,UGC 12603,351.90142,29.84728,0.034454
23875,UGC 12604,351.91608,22.75901,0.036969
23876,UGC 12609,352.00313,31.0145,0.016862
23877,UGC 12611,352.05363,27.68944,0.016975
23878,UGC 12612,352.08371,35.30208,0.033456
23879,UGC 12619,352.18258,22.23672,0.012989
23880,UGC 12625,352.27938,29.77508,0.017616
23881,UGC 12626,352.31313,26.37892,0.026759
23882,UGC 12628,352.34188,3.38989,0.015607
23883,UGC 12629,352.47881,32.64968,0.017385
23884,UGC 12631,352.50475,27.08678,0.030635
23885,UGC 12632,352.49445,40.99021,0.001408
23886,UGC 12633,352.55686,15.76102,0.014053
23887,UGC 12634,352.52925,40.22489,0.018199
23888,UGC 12639,352.6125,30.22189,0.01513
23889,UGC 12640,352.73667,15.4905,0.013373
23890,UGC 12641,352.72746,20.25083,0.00905
23891,UGC 12642,352.83454,9.20633,0.029697
23892,UGC 12644,352.86571,29.18883,0.018313
23893,UGC 12645,352.87025,32.48172,0.017219
23894,UGC 12646,352.91275,25.94533,0.026799
23895,UGC 12650,353.01058,32.42244,0.016932
23896,UGC 12653,353.12483,14.81684,0.013459
23897,UGC 12656,353.13496,-1.74081,0.034087
23898,UGC 12658,353.18656,31.11375,0.031699
23899,UGC 12659,353.183,-1.78339,0.017529
23900,UGC 12664,353.38854,15.55247,0.022072
23901,UGC 12665,353.41108,30.03897,0.017929
23902,UGC 12666,353.42104,32.38419,0.016648
23903,UGC 12667,353.45533,30.06039,0.012665
23904,UGC 12672,353.59638,34.62489,0.021735
23905,UGC 12673,353.64804,15.15742,0.014452
23906,UGC 12675,353.65958,23.22442,0.010127
23907,UGC 12678,353.70279,26.31078,0.030328
23908,UGC 12680,353.7235,17.29722,0.022399
23909,UGC 12681,353.72771,18.07183,0.004865
23910,UGC 12682,353.72292,18.22722,0.004647
23911,UGC 12687,353.82304,12.9234,0.020541
23912,UGC 12688,353.85924,7.32223,0.017442
23913,UGC 12689,353.88454,5.21464,0.01927
23914,UGC 12690,353.91519,1.19847,0.008689
23915,UGC 12692,353.92925,20.28906,0.007265
23916,UGC 12693,353.93179,32.38508,0.016535
23917,UGC 12701,354.10692,27.93561,0.02954
23918,UGC 12705,354.15473,14.15728,0.013246
23919,UGC 12707,354.17042,17.51444,0.008679
23920,UGC 12709,354.35,0.39167,0.008946
23921,UGC 12710,354.38946,17.99628,0.008406
23922,UGC 12713,354.56142,30.70922,0.000997
23923,UGC 12714,354.55433,32.33508,0.016011
