Col,Dx,Dy,Dz,chi2
6459, 1.63940602753e-06, -1.96738573944e-05, 1.89175301507e-07, 909.806486304
6460, 2.60871331238e-06, -1.68262517898e-05, -2.58572028084e-06, 1089.35753915
6461, 2.11646609062e-06, -2.05809453675e-05, 1.45559123672e-06, 996.07393128
6462, -2.49775658902e-07, -2.03288135284e-05, 5.33291625123e-07, 913.928244124
6463, -2.80777054087e-06, -1.88727420602e-05, 3.38938989297e-07, 896.028655236
6464, 1.2627260285e-06, -1.74819279653e-05, -2.52154241869e-06, 869.352828613
6465, -4.72566156736e-07, -1.69614723033e-05, 5.05443129977e-07, 909.709847953
6466, 9.44780455435e-07, -1.70931024623e-05, -1.53936418058e-06, 967.437085795
6467, 1.43817656688e-06, -1.61714662581e-05, -2.37568907465e-06, 1031.08248483
6468, 9.87077161456e-07, -1.86306110618e-05, -8.3527134578e-08, 923.849442713
6469, -1.78587438812e-07, -1.83546470068e-05, -1.31692247216e-06, 918.540146758
6470, 1.6723841132e-06, -2.12741457989e-05, -1.39793041661e-06, 928.473053721
6471, 3.26261733862e-06, -1.81826981181e-05, -7.86076833342e-07, 997.471671004
6472, 3.09740132534e-06, -2.09393347005e-05, 2.9767243074e-07, 810.531841405
6473, -1.31922089543e-07, -1.8636423027e-05, -9.94444304357e-08, 892.948151636
6474, -8.62098070325e-08, -1.60984468103e-05, 5.02823091963e-07, 942.340048
6475, 1.94128728732e-06, -2.04650380429e-05, 2.72113499077e-07, 956.816778027
6476, -1.80276442713e-06, -1.53466034191e-05, -2.131722617e-06, 927.955024567
6477, -2.05085191538e-07, -1.7563745633e-05, 9.4921110668e-07, 857.662349577
6478, 3.66011771295e-06, -1.83004989802e-05, 1.13443211485e-06, 1014.34858814
6479, 5.90403645356e-06, -1.82663553674e-05, -4.91926396251e-06, 898.809190665
6480, 2.8087999684e-06, -1.91137152528e-05, -5.91660577944e-07, 865.252859701
6481, 1.16370238067e-06, -2.00546083161e-05, -1.21415123544e-06, 917.043657365
6482, 2.8562098026e-06, -1.79050730917e-05, -2.60554029915e-06, 929.233277229
6483, 7.33001289306e-06, -2.12109455801e-05, -1.15781918459e-06, 938.617674984
6484, 2.20738051187e-06, -1.99351952999e-05, -5.0451741829e-08, 988.866141988
6485, -3.52971904307e-07, -1.93989328753e-05, 3.35097538624e-07, 941.244201008
6486, 3.92345332453e-06, -1.76858318098e-05, -2.53946534164e-06, 951.431880071
6487, 5.7099776642e-06, -1.82136423478e-05, -2.38058990654e-06, 960.915959547
6488, 7.47254767815e-07, -1.6991774108e-05, -1.68578515301e-06, 937.021343487
6489, 3.08071340733e-06, -1.97827945637e-05, -3.63557706242e-06, 994.080830337
6490, -5.9723797355e-07, -1.91683472603e-05, -2.3155320969e-06, 951.7193205
6491, 4.02135505779e-06, -1.77680269954e-05, -2.90435138971e-06, 989.176211385
6492, -2.53138309566e-07, -1.9374488787e-05, 6.74754425029e-07, 948.845942902
6493, 1.10561725459e-06, -2.04634620482e-05, -1.98937185656e-06, 993.931074748
6494, 1.89842524709e-06, -1.91768114582e-05, -2.93278460974e-06, 911.168053562
6495, 1.79712121815e-07, -1.76266198458e-05, 2.32933959581e-06, 952.082977771
6496, 1.42788028815e-06, -1.72560260945e-05, 1.03470559012e-06, 930.792879682
6497, 6.63878777891e-07, -2.02428381016e-05, -1.19424067962e-06, 1091.54865318
6498, -9.84211151828e-07, -1.78609378236e-05, -9.39014137185e-07, 1034.57380794
6499, 3.44486166885e-06, -1.7474660655e-05, -2.73331258913e-06, 896.857152285
6500, -2.6876144439e-07, -1.88618813771e-05, -4.31653780429e-06, 947.386281127
6501, 6.27169899761e-06, -1.88835361128e-05, -5.0774687647e-07, 904.039388285
6502, -1.92360952984e-07, -1.81442092007e-05, -1.32204375919e-06, 844.570229552
6503, 7.45285504898e-07, -1.64308943364e-05, -2.20808307807e-06, 958.318776391
6504, -2.29142568085e-06, -1.87061630857e-05, -3.71798632104e-07, 839.109600919
6505, -2.56581252827e-06, -1.96057897017e-05, -3.32625319583e-07, 980.248054174
6506, -1.21799801244e-06, -1.69500621326e-05, -5.18276775577e-07, 937.443901667
6507, 1.55155512429e-06, -1.75898917001e-05, 2.29952188581e-07, 1053.28547511
6508, 2.0571217052e-06, -1.95649628968e-05, -1.49681417812e-06, 922.318272771
6509, 9.01925337008e-07, -1.8620651261e-05, -1.65157582255e-06, 922.836844291
6510, 1.26859368362e-06, -2.03207127905e-05, -5.579558298e-07, 906.394915357
6511, 2.46602772315e-07, -1.89054533102e-05, -4.36436128776e-07, 921.728924444
6512, 2.25904789897e-06, -1.97869848569e-05, 1.5708930294e-07, 978.747500918
6513, 5.00670196099e-06, -1.98486245508e-05, -2.7807762913e-06, 941.397381544
6514, 1.60666883222e-06, -1.96591183731e-05, -6.81128251684e-08, 873.747978299
6515, -3.09580466801e-06, -1.91252893965e-05, -2.26529302442e-06, 831.39790265
6516, 2.48144094066e-06, -2.02217617612e-05, -2.37315369609e-06, 874.920861861
6517, 3.85317255845e-06, -2.05137126796e-05, -1.25145965513e-06, 891.194939045
6518, 2.86146122372e-06, -1.8371330142e-05, -4.02580152949e-06, 872.789217319
6519, 3.40652971929e-06, -1.77645147931e-05, -3.43334140191e-06, 1027.1137349
6520, -1.01435719503e-06, -1.97020885865e-05, 3.69177569206e-10, 959.960058699
6521, 3.01916970762e-06, -2.11321205088e-05, -3.7100581546e-06, 853.240604207
6522, -1.31234697601e-07, -1.67599494133e-05, -1.04053537581e-07, 1017.92076258
6523, 2.70993499982e-06, -1.86509658649e-05, -1.17791905015e-06, 931.083055733
6524, -1.31481505141e-07, -1.67105774172e-05, -1.04217821491e-07, 955.769384512
6525, -6.40351149473e-07, -2.12226230863e-05, 4.51160604754e-07, 911.301024692
6526, 3.36118571756e-06, -1.63899974316e-05, -3.69259407677e-06, 859.414037276
6527, 2.76255128401e-06, -2.11846184268e-05, 1.05342856814e-06, 905.264518518
6528, -1.3131085117e-07, -2.08141165639e-05, -9.66930531425e-08, 1011.75358604
6529, 2.86529763237e-06, -2.09448107749e-05, 1.57248719376e-06, 1039.64625785
6530, 2.79610305276e-06, -1.68409949168e-05, -4.46729610567e-07, 981.174437045
6531, 1.69693644286e-06, -1.71825152611e-05, -3.89527120076e-07, 874.64834998
6532, -9.36202388698e-08, -1.90169196648e-05, -8.01020897714e-07, 916.785197716
6533, -4.59358360169e-07, -1.80348288662e-05, -4.85214446653e-06, 966.353942156
6534, 1.89696596977e-06, -1.88930654713e-05, -1.55562167046e-06, 940.156605236
6535, 5.30943872419e-07, -1.89598454081e-05, 1.31032391123e-06, 914.916487891
6536, 8.0787474043e-07, -1.81386355042e-05, -1.05918779364e-06, 982.230566378
6537, 1.07526224915e-06, -1.98394809081e-05, -4.71167645775e-07, 878.039407325
6538, 4.3193004905e-06, -2.03951441976e-05, -2.81993901729e-06, 949.253214909
6539, -3.84531983628e-07, -1.70945285077e-05, 1.4121142502e-06, 822.23320834
6540, 1.05118013345e-06, -1.98575670607e-05, -1.56451321776e-06, 870.500335451
6541, -2.01459595078e-07, -1.85130481383e-05, -1.58944616093e-06, 960.838216845
6542, 2.03754106065e-06, -1.88305582693e-05, 6.6337602458e-07, 1031.98895404
6543, -1.28835669437e-07, -1.66361715485e-05, -1.0473660091e-07, 845.62702385
6544, 2.11044601108e-06, -1.81526630537e-05, -1.40996783499e-07, 930.206880548
6545, -1.30530170468e-07, -1.64717763271e-05, -1.0326368593e-07, 825.613720432
6546, 2.54721831433e-06, -1.97243228984e-05, 6.99230868687e-07, 911.547830001
6547, 3.34233908701e-06, -1.86984000461e-05, -2.85516151041e-06, 982.820990851
6548, -1.79308404408e-06, -1.79263794088e-05, 2.93786818515e-06, 883.832014459
6549, -1.76525709065e-06, -2.05453764111e-05, -6.98905066675e-07, 816.841461644
6550, 1.23341795348e-06, -1.96434006419e-05, -2.69330644316e-06, 918.879678189
6551, 2.37528240892e-06, -1.65388797433e-05, -6.2521994637e-06, 931.934947082
6552, 1.4358759403e-06, -1.97208721208e-05, 8.67227487203e-07, 965.384820891
6553, 2.09308038698e-06, -2.02805963689e-05, -1.3910722529e-06, 980.792056216
6554, -1.28330800687e-07, -1.7574043663e-05, -1.04354475522e-07, 893.903074735
6555, 3.05429057333e-06, -1.96340559514e-05, -9.04072445056e-07, 928.974696086
6556, 2.85274221128e-06, -2.0034775426e-05, -3.87883320111e-06, 899.816656205
6557, -6.97759986338e-08, -1.97066543764e-05, 3.78212694168e-07, 952.314723127
6558, -2.39056053491e-06, -2.02689344144e-05, 7.23057920657e-07, 988.592628637
6559, 2.16908062147e-06, -1.99790264042e-05, -1.70423817327e-06, 884.271372617
6560, 2.29093120739e-06, -1.86388949184e-05, -9.05312824744e-07, 965.978652889
6561, 8.85495399585e-07, -1.87970428763e-05, -2.31522176509e-06, 922.27083356
6562, 1.89957157352e-06, -1.88528448832e-05, -2.26401412886e-07, 939.123964612
6563, 3.64800757127e-07, -1.8477200555e-05, -6.78584120265e-07, 928.504439682
6564, 2.61971025025e-06, -1.86967031171e-05, 1.72259667557e-06, 878.398166527
6565, 1.85082908436e-06, -2.14554131306e-05, -1.2492934019e-06, 933.975922464
6566, -3.35314793221e-07, -1.77971351086e-05, -2.84853186395e-06, 926.238923209
6567, -4.77380982811e-06, -1.66305079813e-05, -5.16633201035e-07, 846.090713175
6568, 2.46448821448e-06, -1.8761687345e-05, -2.23199178068e-06, 972.22139253
6569, -4.36514647402e-06, -1.88133000129e-05, -2.24163083702e-06, 850.459168111
6570, 3.73371787831e-06, -1.86497948473e-05, -1.34253023089e-06, 910.801824882
6571, 3.0042926384e-07, -2.02181271403e-05, -1.88408549188e-06, 894.746299737
6572, 5.03827488688e-07, -1.98651848125e-05, -7.9694687033e-07, 907.076823968
6573, 2.75483743924e-06, -1.87966407152e-05, -3.85917899426e-06, 935.058093342
6574, 9.81519423173e-07, -1.85772745252e-05, -3.6996955283e-06, 946.415774591
6575, -7.29554649347e-08, -1.70937511949e-05, -1.02352088656e-06, 900.717910249
6576, 2.33361911071e-06, -1.94816171558e-05, -4.65325492511e-06, 855.917744571
6577, 1.4408578385e-06, -2.10681392674e-05, -1.29270647349e-06, 989.614888911
6578, 4.13690069388e-06, -1.89017981608e-05, -5.52119142318e-07, 930.758626014
6579, 4.25372838404e-07, -1.89400548193e-05, 6.29931632343e-07, 933.379351239
6580, -8.79937616638e-07, -1.89357791935e-05, -1.13264235182e-06, 997.871927995
6581, 3.4624910996e-06, -1.70671504027e-05, -7.25984581162e-06, 1028.99936197
6582, -3.54151479023e-07, -1.85198380521e-05, -1.12273296498e-06, 835.34008843
6583, -3.36163448621e-06, -1.78032716514e-05, -3.25668572602e-06, 842.474135777
6584, -8.15110085725e-07, -1.7801772016e-05, -3.32816876156e-06, 853.78601965
6585, 1.40821409769e-06, -1.87799807399e-05, 6.26893702253e-07, 915.876602007
6586, 2.47008112888e-06, -1.60275813407e-05, -1.88834375785e-06, 800.154383798
6587, 4.01516506963e-06, -1.81750384501e-05, -2.65596009963e-06, 1015.17157597
6588, 5.80323288118e-07, -2.07539273987e-05, 2.75326041858e-07, 1037.68655848
6589, -1.19218879865e-06, -1.83625807279e-05, -2.20762705089e-06, 816.574809465
6590, 2.79315061774e-06, -1.7416363818e-05, 6.40883899793e-07, 974.440580231
6591, 5.36772040609e-06, -1.87222804923e-05, -3.14045859914e-06, 984.517343002
6592, -9.74951551869e-07, -1.64355103678e-05, -1.66214040865e-06, 839.203526748
6593, -4.71848283857e-07, -1.87237618599e-05, -1.48288778595e-06, 990.73200652
6594, 3.69282284528e-06, -1.98539712971e-05, -9.01911678921e-07, 932.436499696
6595, 3.63835709135e-06, -1.99383382244e-05, -3.63441552092e-06, 976.161291398
6596, -1.23937587273e-07, -1.8670481619e-05, -1.03808159503e-07, 885.007937501
6597, -3.40463361344e-06, -1.81228217895e-05, 6.35817718106e-07, 801.77613375
6598, 5.43282548765e-06, -1.92680704602e-05, -2.72557707159e-06, 975.976420518
6599, -4.75388993291e-07, -1.73235152308e-05, -2.46230853337e-07, 834.878932449
6600, 8.42630803102e-07, -1.9938666781e-05, 1.64924630634e-06, 840.876119229
6601, 4.73245698481e-06, -1.89994780021e-05, 1.18648189295e-06, 950.506212885
6602, 1.94383049683e-06, -1.72882497181e-05, -1.29575433185e-06, 899.179336011
6603, 2.28955165195e-07, -1.84691717078e-05, 1.88832169353e-06, 802.133705733
6604, 3.74736430938e-06, -1.68409330162e-05, -5.43304516274e-07, 1035.24672573
6605, 4.33092934269e-06, -1.7986111162e-05, -2.27318950809e-06, 965.324764301
6606, 2.72826546728e-06, -1.76232370946e-05, -5.41316455947e-06, 958.892846976
6607, -7.41017441188e-07, -1.95923065213e-05, -2.55512451178e-06, 954.137981701
6608, -5.86845485305e-07, -1.78867133588e-05, -8.23657643292e-07, 865.67669315
6609, 2.28438384873e-06, -1.7983050043e-05, -1.11825342888e-06, 814.852679602
6610, 2.63028670782e-06, -1.86108670553e-05, -4.12798050258e-06, 1056.7964605
6611, 3.51629677046e-06, -1.90221718965e-05, -2.50169426714e-06, 887.328372587
6612, 1.15984056554e-06, -1.89473694655e-05, -1.54024761455e-06, 940.316830681
6613, 9.51597713919e-07, -1.91172182311e-05, 1.70435398579e-07, 916.848034201
6614, 8.00442805389e-07, -1.9719688314e-05, 3.04901009793e-07, 783.678373512
6615, 3.31576647247e-06, -1.89063727625e-05, -1.7963301176e-06, 952.038975255
6616, 3.72174802018e-06, -2.06687778401e-05, -6.21478500523e-07, 888.65440064
6617, -9.37197069064e-07, -1.93178041701e-05, -2.66654303727e-06, 995.415183659
6618, 2.42117813843e-06, -1.932021129e-05, -3.34421107169e-06, 900.292730243
6619, 3.84539964332e-06, -1.83489567606e-05, -2.08449836388e-06, 958.613293984
6620, -3.78722271398e-09, -1.72351729562e-05, -1.49304745447e-06, 931.337004912
6621, -1.09529194124e-08, -1.60670689071e-05, -2.82575679309e-06, 901.508037865
6622, 3.48194303729e-06, -1.87823755578e-05, -5.53285961804e-07, 897.229589694
6623, 1.44582580907e-06, -1.99538399123e-05, 1.23717383793e-06, 873.022927412
6624, -3.54032599359e-07, -1.94244995761e-05, 5.05239176304e-07, 884.272908018
6625, 1.47267335143e-06, -2.06210186207e-05, -2.61065299994e-07, 863.021917907
6626, 3.47961986018e-06, -1.93027392559e-05, -2.11693615675e-06, 1018.06482863
6627, -9.49905511977e-07, -1.86874327732e-05, -2.96203097299e-06, 898.430062292
6628, 5.21819235066e-06, -1.92658005163e-05, -2.90172606472e-06, 944.239265727
6629, 2.52120296009e-06, -1.87345610039e-05, 1.1027950652e-06, 965.347512042
6630, -2.48523085974e-06, -1.63855926397e-05, -4.66413220259e-06, 901.667791632
6631, 1.96707257803e-06, -1.7987663957e-05, -1.38494409195e-06, 982.070073356
6632, 1.10577366624e-06, -1.82657283204e-05, -1.05980988395e-06, 902.537625451
6633, 4.35420422977e-06, -1.89381541601e-05, 5.36975160322e-07, 885.431856537
6634, 4.58339398677e-06, -1.89480044165e-05, -5.32244496203e-07, 1021.91862838
6635, -4.11363022673e-07, -2.08493309766e-05, 1.30224530042e-06, 959.408162954
6636, 5.88474759034e-06, -2.12867183407e-05, -1.87672096496e-06, 961.196524996
6637, 3.62842850303e-07, -1.72246168337e-05, -4.89862498285e-06, 973.781791387
6638, 5.16840902971e-06, -1.88363961305e-05, -3.11529536689e-07, 1117.20969511
6639, 2.28643470582e-07, -2.19094295537e-05, -2.60383429771e-06, 901.204838226
6640, -9.73274808739e-07, -1.72877205819e-05, -1.72865788938e-06, 899.286155419
6641, 1.07134025914e-06, -1.75573980254e-05, -1.68190520971e-06, 1021.8243746
6642, -4.07422701598e-06, -1.57488196974e-05, 1.42618016091e-06, 830.13975126
6643, 2.7637406921e-06, -1.77476463373e-05, -1.61423024186e-06, 1029.24988387
6644, 5.60357680222e-06, -1.99406372748e-05, -3.01475949039e-07, 981.467739924
6645, -1.30156424607e-06, -2.13421929676e-05, -1.68920215387e-07, 934.879945947
6646, -1.28902214506e-07, -1.65839705959e-05, -1.04774974108e-07, 794.344149228
6647, -1.96649684588e-07, -1.87688783449e-05, -1.46383907317e-06, 927.76288368
6648, -2.82777414554e-06, -1.76962881503e-05, -2.14454318374e-06, 1010.77193787
6649, 1.98324461418e-06, -1.85040183785e-05, -5.26244381305e-07, 900.027922579
6650, -1.53908126152e-06, -1.81272893435e-05, 8.07282427847e-08, 859.663863269
6651, 3.48573727447e-06, -1.84954216911e-05, -2.09616733712e-06, 976.798817828
6652, 3.1469128659e-06, -1.72113063452e-05, -1.50192848627e-06, 929.242270224
6653, 2.02431496869e-06, -1.86271669595e-05, -8.16373430707e-07, 849.731276383
6654, -2.38054299324e-07, -1.86057603964e-05, -2.31146550869e-06, 925.206647051
6655, 3.6462057338e-06, -1.92998590975e-05, -1.33472332089e-06, 906.167208112
6656, -1.9004394728e-06, -1.96726326608e-05, 1.28487517159e-06, 934.431111846
6657, -2.29909238623e-08, -1.90934112109e-05, 1.52986993737e-06, 885.098040867
6658, -1.75258972282e-06, -1.97053324851e-05, -1.99597542659e-06, 909.070832457
6659, -1.89725618683e-06, -1.74794203546e-05, 1.98208005225e-06, 877.802180909
6660, 2.83866918218e-06, -1.76543272932e-05, -1.69493260384e-06, 1080.95568534
6661, 3.66870157406e-06, -1.98961192914e-05, -1.06066961409e-06, 893.682851639
6662, -1.08608039558e-06, -1.68307431646e-05, -2.76990139819e-06, 910.189482426
6663, -1.90160352801e-07, -1.94302015782e-05, -4.42264222345e-06, 807.556939552
6664, -2.9807984941e-07, -1.7076890275e-05, -1.50385046904e-06, 893.94766041
6665, -3.60679633888e-07, -1.96792751919e-05, -9.07446192934e-07, 955.829615846
6666, 3.13530816281e-06, -1.57191033204e-05, -1.33735410553e-06, 865.948101142
6667, -1.27811928068e-07, -1.98860997234e-05, -9.75071930078e-08, 912.048189727
6668, 1.97783146975e-07, -1.85498541583e-05, -1.22357460851e-06, 926.981388696
6669, -3.63918389369e-07, -1.80038540623e-05, -1.81516543925e-06, 942.017837146
6670, -4.02039118186e-06, -1.67487593904e-05, -1.28945055033e-06, 882.507302581
6671, -1.22331064169e-07, -1.7408441882e-05, -1.8405352668e-06, 906.027298002
6672, -2.41338637027e-06, -1.926968247e-05, 8.58090265654e-07, 872.581393777
6673, 6.81472772708e-07, -1.95802558288e-05, 1.65904639166e-07, 840.832246147
6674, 6.32174713761e-06, -2.00271523466e-05, -6.71323391584e-07, 927.110034902
6675, -9.58591822311e-07, -1.96819912857e-05, -3.05158256931e-06, 945.216329064
6676, 1.13478170706e-06, -1.83705279638e-05, -2.04504738289e-06, 978.576875267
6677, 9.95044565093e-07, -2.12012088608e-05, 3.22773255209e-07, 960.62180924
6678, -1.27559936824e-07, -1.80198636163e-05, -1.0295354522e-07, 867.382210759
6679, 1.52389066756e-06, -1.97497498253e-05, -2.72050520361e-06, 1015.66789292
6680, -3.86129284498e-07, -2.22523455989e-05, 2.22024645491e-06, 856.53619175
6681, 8.718960189e-07, -2.02790090178e-05, 1.5675394146e-06, 875.343234331
6682, 8.45429697494e-07, -1.96283264072e-05, -1.52580518522e-06, 934.441772385
6683, 2.33722092809e-06, -1.69846774449e-05, -2.35967565789e-06, 881.010046778
6684, 3.39088755478e-06, -2.04109082297e-05, -1.0289118458e-06, 938.22018063
6685, -1.98343559082e-07, -1.8752852974e-05, -2.98482313913e-06, 983.694441824
6686, 1.63892391289e-06, -1.73504733433e-05, -1.5266991701e-06, 934.350174347
6687, -4.36203086786e-06, -1.83698233425e-05, -2.21714619353e-06, 863.177010926
6688, 5.64351155543e-06, -2.10712455072e-05, -5.36304008044e-06, 1216.35220783
6689, 4.40825805063e-07, -1.83551165893e-05, -3.22245229502e-06, 945.664419361
6690, -1.84594861541e-06, -1.81879712549e-05, 1.4579702705e-06, 883.559198079
6691, 2.25928160976e-06, -2.03545653338e-05, -3.7677873447e-06, 925.528692951
6692, 2.36337397283e-06, -2.1050714094e-05, 9.83075177343e-07, 868.067709797
6693, 4.79099044237e-07, -1.87250329342e-05, -3.27802891002e-06, 941.460021866
6694, 2.06573336104e-06, -1.93871628935e-05, -1.86017271391e-06, 893.224484059
6695, -4.34294500778e-06, -2.02673195231e-05, -1.24947807825e-06, 882.928708887
6696, 3.74799074186e-07, -1.97594975483e-05, 9.57691544644e-07, 831.764156845
6697, 2.03226700581e-07, -1.8517860627e-05, 9.76637836316e-07, 823.479685611
6698, 8.2425561785e-07, -2.05033957265e-05, -1.98938452169e-06, 971.623749514
6699, -1.20369105973e-06, -1.75928748327e-05, -2.66838972947e-06, 1034.79863621
6700, 1.87442385266e-06, -2.05671285173e-05, -1.79148089886e-06, 913.508389721
6701, 8.5009467676e-07, -1.97670355357e-05, -2.40428552833e-06, 928.948742746
6702, -1.51080612339e-06, -1.58463444198e-05, 6.97608286022e-07, 908.669132246
6703, -2.03913415354e-06, -1.68886823409e-05, 7.24959395302e-07, 823.085675603
6704, -3.06003885043e-06, -1.68978594435e-05, 1.17350478366e-06, 873.364992935
6705, 5.05080852896e-07, -1.90294760963e-05, -3.22141191202e-06, 939.688083123
6706, 3.70138214039e-06, -1.90057911714e-05, -3.3649925524e-06, 1005.20733196
